hotel_id,hotel_name,avg_price,review_score
31907149,COUPLE FRIENDLY FRENCH QUARTER-SAFE AND SANITIZED,799,4.5
31907159,_LITTLE KOREA | LUXURY STAY | BEST LOCATION,799,4.5
31909192,Coffe City guesthouse comfort for family n friends,3457,5
31916281,_LITTLE BRAZIL | SPARKLING CLEAN | BEST LOCATION,799,4
31916494,40% OFF | LITTLE RUSSIA | DISINFECTED REGULARLY,899,4.5
31916911,_COUPLE FRIENDLY MACHU PICCHU | FULLY STOCKED _,899,4.5
31917079,White Casita,2000,5
31917901,_COUPLE FRIENDLY BALI THEMED STAY,899,4
31918514,COUPLE FRIENDLY LITTLE GREECE,799,4
31918552,_COUPLE FRIENDLY LITTLE JAPAN,799,4.5
31920657,LITTLE ITALY - LUX STAY | COUPLE FRIENDLY,799,4.5
31921465,2 Bedroom Suite | Meraki,4999,4.5
31922454,Premier Mountain-View Room & Private Deck | Meraki,4999,4
31923059,Classic Valley-View Room | Meraki,3999,5
31923670,Deluxe King Room with Balcony | Meraki,3999,5
31931454,Kozee,2250,4
31936483,"Enjoy this winter @Gariahat, Kolkata",950,5
31936661,Prime Homestay @ Senapati Bapat Road (Entire 1BHK),1358,5
31939329,OLIVE Serviced Apt Room with Kitchen @ Salt Lake,1898,5
31941427,One Cozy Bedroom | Amazing Hospitality,1200,4.5
31942218,Chippy Inn - Comfy Private Room w/ AC/ WiFi/Tv- Q2,999,4.5
31948224,Sea facing 2bhk Apartment at Alibag Beach,6429,5
31963456,Homely 3BHK for families,4000,5
31965990,Premium B&B in Mcleodganj near Dalai lama temple,4200,4.5
31974544,Cozy 3BHK Furnished Apartment at Infopark Kakkanad,1900,5
31981332,Garden view 4 Star Facility A/C Luxury Cottage,1999,4
31981345,Nice 12th floor apt in Jadavepur,1600,4.5
31993401,Stay at Pankh Village- Explore Nature & Culture,900,5
31996232,The Nook- Trinity Heritage HomeStay,950,5
31998426,Rachana farm varsoli beach road alibaug 1,1500,4.5
31999237,Private space...green house..quiet neighbourhood..,1080,5
32000731,"Cozy 1 bhk near hinjewadi,@vishal nagar for family",1300,4.5
32011425,Jedi Green Forest home,2000,5
32025581,The Kasauli Heights | 3 BHK - By Homestay DaDDy,10713,5
32026761,Thea Homes- DISINFECTED BEFORE EVERY STAY,3599,5
32028169,"Salt lake BnB Kolkata near Hyatt, City center mall",2000,5
32028655,1BHK HolidayInHomestay - Claridges Residency,3000,4.5
32034501,Kiran service,1000,4.5
32036903,The Kasauli Heights | 2 BHK - By Homestay DaDDy,8499,5
32038308,Kiran service 2,900,4.5
32051508,_Tall Silver_ _Featured_ 2BR River Facing/Pvt Pool,16714,3.5
32051676,The Verandah @ Dragonfly Cottage,14400,5
32054341,Casper's Homestay,2602,4.5
32056636,EDEN - for Peace and Tranquility,3250,4.5
32060817,your best choice in Central delhi + NDLS railway,999,4.5
32074106,Jiva Home JD,989,4.5
32074577,Dhanush's home stay,1500,4.5
32074605,Jiva Home JD,947,4.5
32075261,Jiva Home JD,946,4
32077122,City Center Apartment,3899,4.5
32085937,Lakefront Family Rooms # OH02,3400,4.5
32086143,Luxury Sea View Apartment At Dona Paula!!,6529,5
32092908,Private room with all amenities,1000,4.5
32093429,AGARWAL HOUSE,1200,5
32098243,Maleyam Homestay riverside,2960,5
32099777,Attica Living Spaces - 3BHK,3500,4.5
32103477,Butter Clouds HomeStay.... Happiness on the Earth,1299,4
32104297,Shah casa,880,4.5
32114040,The Paperflower,2743,5
32114268,KRISHNA RETREAT Rishikesh- Meditation ..Culture,900,4
32115629,Vaanya Villa - DISINFECTED BEFORE EVERY STAY,19571,4.5
32118236,2 Bedroom | Comfy Home | Amazing Himalayan View,2400,5
32120801,2 Bedroom|Living Area|Peaceful Abode|Terrace|,2000,4.5
32121066,Grassroot Homes,1500,5
32125926,Peaceful _ Cosy Private Room _ Safe Home-stay,740,5
32129756,Hotel Himmat Niwas (A boutique hotel ),881,4.5
32133433,The Barn - A farm cottage by the horses,4633,5
32149081,"Radiance -  A/c room/ensuite bathroom, @kilpauk",1050,5
32151903,Casper's Homestay- Room 1,1423,5
32152075,3 BHK BUNGLOW IN LONAVALA,5000,4
32159049,Bethel Beachside House Miramar 206,895,4.5
32159286,Private 1 BHK Pent house to Chill relax & enjoy,2499,5
32173820,Jungle Sea View Cottage on the Beach in Goa,2000,4.5
32174348,Serenity Gardens Studio - 1 (Ground Floor),1100,4
32174646,Serenity Gardens Studio - 3 (First Floor),1300,4.5
32175710,Vimal Kutir  Mall Road Mussoorie-By Homestay DaDDy,5499,5
32180197,Shared room in Boutique Stay in Rishikesh valley,1200,4
32181513,A shared stay in a beautiful village house,1200,4.5
32196096,Fox Chase Farm House,14143,5
32197073,Casper's Homestay-Room 2,1279,4.5
32197323,Serenity Garden Studio- 4 (First Floor),1300,4.5
32224192,Isabellas Hostel - Bawray Banjaray Hostel Shillong,800,2.5
32233542,couple friendly room  nr grand Hyatt and airport,1299,3.5
32235673,Shiva's Woods - Beyond boundaries,5000,4.5
32244608,Om Homestay,1500,5
32244836,"Sunny, Spacious & Lux - Bandra Area - Room 3",2079,4.5
32245282,Atithi Devo Bhava Suite 2,3500,4
32247328,Tamanna's Home (B) - Best Homestay in Guwahati,2200,4.5
32252469,Value by Mod - AC/WIFI/Accessible/Spacious,1500,4.5
32253670,The Deepak Prakash Cottage,3000,5
32271989,Serenity Garden Studio- 2 (Ground Floor),1100,5
32275596,"Lovely villa, bhose, Panchgani.",4444,4.5
32275770,The Umiam Campsite-I,2300,4.5
32277442,Room With the luxury of integrated services,2500,5
32277462,Shah Heights,4999,5
32278356,The Umiam Campsite-II,2300,5
32279015,"#Coffee Vibe#Magic Monsoon,Nature stay.!",1823,5
32279382,Luxury Sea view apartment at Dona Paula.,8243,5
32279700,Luxury Garden Studio with AC & Gym near Manyata,840,5
32284180,UTOPIA,907,4.5
32293192,Devi Villa - A Home on the Lake Pichhola !,1100,5
32294062,"Pete's Inn Homestay, near Cochin airport",2000,5
32294773,1BHK in Koramangala for Work / Holiday,1400,4.5
32295634,Cozy Attic 2bhk | Terrace With Mesmerizing View,2100,5
32300689,Pete's Inn Homestay (Whole Villa),3000,5
32301858,Modern Garden Studio with AC and Gym near lake,740,5
32321447,the cozy BLUE den,1989,5
32321608,"Sunny, Spacious & Lux - Bandra Area - Room 2",2283,4.5
32322045,Spacious Sunny and Lux in Bandra-Flat 1,3000,4.5
32326454,Deluxe Cottage B,4000,3
3232765,FLORIDA GARDENS B&B,1292,4.5
32332950,Rawdon Akky Apartment,1800,4.5
32344009,"Ekdant Holiday Homes, Alibaug",5786,5
32344896,Charming Nest in Bandra with Balcony,3143,4.5
32353129,Babu's Nest - Vintage Artistic Home | Mylapore,2429,4.5
32353663,"Lovely Villa, Panchgani-Mahableshwar road.",3395,4.5
32354462,Sandy Shores Beachstay(Beachfront Resort)-Room 1/4,2000,4.5
32366547,A Cozy Abode centrally Located.. in IT hub of Pune,1500,5
32367868,Basic Mixed Dorms,788,5
32373090,10 Jer Villa,6999,4.5
32373205,Tulsi Beach House,6200,5
32374463,2BHK  apartment in southern Kolkata,950,5
32388686,USVisa/ Biometric Walkable /Tnagar: AC Studio Room,1037,3
32391803,Room at Heart Of the Golden City,1000,4
32397044,The Orchid by Adhithya Holidays,8000,4.5
32405220,Homestay 1BHK. 25 mins Airport/AC/WiFi/TV/KITCHEN.,999,5
32410543,Cosy room in a lovely house in Dadar Parsi Colony,1750,5
32411112,Religious Devotee's Stays- you deserve the best !,3650,4
32411121,Forever Eco Modern Living- Simple made perfect.,1850,3.5
32412569,Saxofon Villa- Your Cool Pool Library & Genset!,18000,5
32413184,Chippy Inn - Comfy Private Room w/ AC/ WiFi/Tv- Q1,999,4.5
32419291,AirConditioned+Value for Money+Comfortable Stay,738,4.5
32435336,Marvel Apartement Back,2000,5
32435484,Spring House Manali - Cozy Room With Kitchen Wi-Fi,740,5
32438029,Picturesque Valley Resort with Comforts of Home,4000,4.5
32441526,"Brindavan apts, 4 AC bedrooms",1100,4.5
32454123,GILMORE STAY'S (Clean & Sanitized),1350,5
32455556,"Valley View apt.
Near Mussoorie, Free breakfast",1334,4.5
32456374,*Smart TV* *Private room * FREE Breakfast & Dinner,1100,5
32456400,Rajputana Luitvista,2500,4.5
32459882,GILMORE STAY'S (Clean & Sanitized),1350,5
32460042,4BHK with Private indoorswimming pool and sea view,8107,5
32462535,Chirpy Haven - Room with Balcony & views (G),1799,5
32463135,Chirpy Haven - Room with Balcony and views (A),2199,5
32463960,Lush Greenery private space,890,5
32464423,Chirpy Haven - Penthouse with 360 Degree Views,2699,5
32481852,Emerald,950,4.5
32482359,Aditya House near Auroville Beach Nature's Bliss!,1250,4.5
32482764,City Center Apartments,7798,4.5
32482783,Aditya House near Auroville Beach Nature's Bounty,1250,5
32483998,Baruah's inn II,1200,5
32487493,The Oasis by Adhithya Holidays,8000,1.5
32503758,2 Bedroom Apartment | Bird Watchers Paradise,999,5
32505187,150 years old Vintage Homestay,4137,5
32505425,¶Your own Cozy and Chilled Space¶ Bed & Kitchen¶,980,5
32511967,ABRA-The Courtyard Villa #Sunflower (Private Room),8470,5
32515843,Sunny stays,1908,4.5
32520570,The little Cave #CavesbyIndrajeet,2029,4.5
32521763,"Keeth House, Auroville",2500,5
32524607,“VAARA” Amazing Modern Tiny Apartment,2000,5
32530907,"Adhikari house , mountain view",800,5
32535431,2 Bedroom Cozy apartment | Homely Stay,999,5
32535730,Chandralok Villa Super deluxe Room,2700,5
32536107,Chandralok Villa Heritage Deluxe Room,2000,5
32536719,Apple 102 Christ university  koramangala,1500,4.5
32538455,"Jungle Hut Trikon, Yogdan Goa, Agonda Beach",1000,5
32545702,"Beautiful & Peaceful Snow River, Manali",1573,5
32557079,Orion,10000,3.5
32557157,Cozy Stay in a 150 years Old House,2260,4.5
32563960,Karjat Villa 14,11429,4.5
32566378,"A beautiful , cozy room in a heritage home",2100,5
32577159,Iftekhar AC Master Bedroom - Ground Floor,1050,4.5
32578450,Das Home~Brand New Flat in Beltola,2500,4.5
32579193,Garden Villa Homestay (Coorg) R2,2500,5
32585568,"GlampEco Stays Manali, Rustic home with epic view",2499,5
32606391,Kadambari homestay,740,4.5
32608501,#PrivateRoom #kitchen #New Delhi Station#Airport,999,4.5
32620717,AC River View Cottage at Sal Riviera Mobor Goa,3400,5
32620731,Fully Furnished 1 BHK Executive Suite 1100 Sq ft,2399,4.5
32631168,Anjanadri AC homestay in tirupathi,2100,5
32632540,2. TRENDING: PERFECT COUPLE'S GETAWAY.MAX PRIVACY!,960,5
32632725,Airport Free Pick/BFast/SFast Wifi Bang On Beach,801,5
32644018,Riverside Lodge - Whole Bungalow,7000,4.5
32647354,Rustic Villa Stay in Lansdowne- Sunset Villa,1800,4.5
32649282,AC Perfect Couple in South Goa dinning cum kitchen,740,4.5
32650802,Fagunia Farmstay - DISINFECTED BEFORE EVERY STAY,22499,4
32651679,Lonavala; a cottage in the forest!,12714,5
32652305,Fagunia Shikra 2 BR-DISINFECTED BEFORE EVERY STAY,6749,4
32652595,All Meals Inc+Mountain View+Delux Room+BBQ+Bonfire,5249,5
32653026,“3 Rooms hall kitchen balcony & taxi services” !!,2199,5
32656819,Vintage Inn  -  Hospitality in  Perfect harmony -,1250,5
32661154,Whispering Woods Studio Apartment I,2500,5
32665120,2 Premium AC rooms @ prime location max 6 guests,1500,5
32670347,Private Modern Guesthouse near airport,4800,4
32674219,"(3)THE HAVELI , A HOME STAY (C SCHEME)",900,4
32687485,Ri Saw Kun homestay | King bedroom,3000,5
32700485,Apple Farm Stay With A Breathtaking view .,1300,5
32708349,Palace |Studio with Balcony Sec-43@ Huda City Ggn,962,4.5
32711749,Well Furnished Room near Medanta & Fortis Hospital,1200,4.5
32727432,Gladiolus Homestay Cottage LillyA Single Occupancy,750,4.5
32728817,Beach View Ventilated Bedroom/BreakFast/SFast Wifi,740,5
32732367,"Surf the Nature | Cottage in Nagaon, Alibag for 2.",4400,5
32734193,Personal entry & exit Room with private verandah,1400,4.5
32734332,Private Room with TV/bathroom (mountain View),1690,5
32740806,"HOTEL STAR EMIRATES MUNNAR AC ROOMS,POOL & SPA",2500,4.5
32741580,Accommodation Plus-home base for your next outing.,1650,4
32748426,__COUPLE FRIENDLY LITTLE MEXICO| 40% OFF _,999,4.5
32751589,Wild Walkers 3BHK -  DISINFECTED BEFORE EVERY STAY,11634,4.5
32751752,PRANJAL,1800,4.5
32752016,"Muneer Heights: 2 BHK, A/c, Rd # 10, Banjara Hills",1499,4.5
32753986,"Southern Wind Home Stay , South Kolkata",1250,4
32755216,Entire 1BHK apartment in JP Nagar with kitchen 002,1728,5
32756084,"2 Bedroom Apartment (401), Rd # 10, Banjara Hills",1499,4.5
32757636,Grey Leaf- Résidence la sembaruthi,1500,5
32763643,Home away from Home (Prime located pvt. flat),1000,4.5
32771621,Entire Floor (2 private rooms w/lobby) - Kalimpong,3150,5
32778912,Madhuvan - Studio Apartments,2500,4.5
32792481,Magnolia Inn 2 Deluxe Double rooms,4500,4.5
32796054,CityCenter Apartment,3899,5
32799836,Servo Kashi service apartments- Living excellence.,1650,3.5
32807092,"Bapunchi Wadi,  beach-house to  work from home.",8817,5
32822744,Meraki Villa - DISINFECTED BEFORE EVERY STAY,6249,5
32823602,Two bedroom cottage with lake view,3600,4.5
32823896,Season Cottage,6714,4.5
32823989,Private cottage with lake view I,1900,4
32828744,Mountain View Suite - Central Location/AC/WiFi,999,4.5
32830072,Riverside Studio Apartment Candolim,2509,5
32837010,Rda residency,1500,4.5
32837270,COZY 1BHK/AC INSIDE PONDICHERRY,900,4.5
32849778,Cozy & Sunny 2BHK apartment in the heart of Mumbai,3500,5
32850714,The Corner House 3BR-DISINFECTED BEFORE EVERY STAY,17199,4.5
32853058,Luxurious 5Bhk Villa At Book Of Village,12714,4.5
32855492,"Rooftop, hot/cold shower, restaurants, drinks, ..",2000,4.5
32860664,Luxury room (family house),850,5
32875501,Tara bed and breakfast 1,800,4.5
32875566,Nokhabling-The Moonlight,851,5
32876069,Nilgiri Hill Kookal Tent stay,1200,3.5
32877474,SliceInn Ivy : Private Cozy Room @HSR,750,4.5
32880401,Maya - large double bedroom with balcony en-suite,1850,5
32880766,INTO THE WILD,4299,5
32880869,_WFH Haven_ 1BD+Patio+Kitchen | Naggar farm stay,2895,5
32881857,"Wayanad silver blooms, padinjarathara",1500,5
32905787,Tree House amidst forest @ Kailasa Woods,5000,5
32925675,Experience the freshness of nature:- Calm Shack,4800,5
32933793,Cozy Comfy Pictureseque Rooms near to beach-Alibag,2000,4.5
32936167,Duggal homestay (Frwpb),1500,5
32944641,Gharana- luxurious and spacious 2 private bedrooms,748,5
3294732,the 4rooms (whole house),13200,5
32948971,Shadaab Mahal @lakecity,1500,4.5
32952731,"Taimane Homestay and Farms, 10KMS from Kushalnagar",2514,5
32957741,Independent Cottage with Swimming Pool at Munnar,2499,5
32966890,Tranquil Apartments - 3BHK,3499,4.5
32967184,Ventilated Bedroom With Beach View/B Fast/FastWifi,800,5
32967246,Lonchenpa B&B:Luxurious Room in th heart of Manali,1500,4
32968149,Cozy Roof Top Nook @ Kochar's Paradise,1499,5
32970430,Quaint Tranquil Coastal Rooms 2-6 people - Alibag,3000,4.5
32973960,Estate Stay in Coorg,5250,4.5
32978607,Bernard Riverside Apartment at Kochi,1750,5
32983132,Beyond Homes - 'A Glamping Experience',1243,5
32983207,Jyoti’s Service Apartment 2,1500,5
32995913,Sandy Shores Beachstay(Beachfront Resort)-Room 2/4,2000,5
3299605,The 4Rooms (individual room -1),4000,5
32998075,Sandy Shores Beachstay(Beachfront Resort)-Room 3/4,2000,5
33004594,Pravara cottage 2,1850,3.5
33006527,"Modern ,Cozy ,Artistic  and Green Apartment",3000,5
33007016,Nilgiri Hill Kookal(mud house),1200,4.5
33008213,Space Butler - Dwarkadhish - room 4,1300,4.5
33016744,Villa FAURE,1200,4.5
33020891,West front pleasant stay..,1450,4.5
33022423,Airport Free Pick Up/Near Beach/Super Fast Wifi/AC,789,4.5
33051908,Eagle Nest Home Stay Premium AC Cottage,1599,4.5
33058109,DekaChang a cozy 2BHK home away from home,2000,5
33059181,Quad@Winterfell The Stay.,4500,4.5
33059732,Luxury Hotel In Manali- AmNeu Forest Way,1800,5
33062809,_Instaworthy RoofDeck_Pvt Studio Apt_Ace Location_,2356,4.5
33068590,Misty Mountains UR D16 with a view,2500,4
33083648,Chestnut Room,3100,4.5
33084661,Pennington Cottage,3000,5
33085697,Your home in Kodai- Captain's nest.,1200,4.5
33087943,PINEWOOD HOME STAY,5500,5
33090705,Wayanad Treehouse- A Riverside Plantation Stay,3999,5
33093772,Kay Kay House - Room2,1800,4.5
33099819,Blue Horizon Homestay. A place to rejuvenate!,1300,5
33100706,Urban Gypsy private room,1800,4.5
33104474,Sam's Place Apt#201 Crashpad in Historic Village,683,4.5
33104765,"The Fateh A Heritage Hotel,next to lake Fatehsagar",999,5
33146531,Experience Om (Stone-Mudhouses in Nainital Woods),5000,5
3315395,Single Room Ensuite Old House at Johnsons Orchard,3000,5
33154642,Rai Cottage,999,5
33178361,Shatasringa Homestay 2,850,5
33180755,Studio Room,1200,4.5
33181697,Large Room with Breathtaking Sunrise View,3500,4.5
33183805,Spacious studio with balcony 301,2000,4.5
331889,Pink City Special Jaipur Centre - Breakfast+WiFi,1999,5
33191269,Kambalakaad Holiday Home - Estate View Villa Stay,1500,4.5
33191998,"Huge balcony Safe Private,Low pollution Green Room",740,4.5
33192174,Kambalakaad Holiday Home  - Private Villa Hilltop,1500,4.5
33201654,Redstone Eco Farm House Annex-2nd room on request,2800,5
33202899,Toda Room,4100,5
33203629,Lakefront Cottages for Family Groups,7700,4.5
33205140,1 Bedroom Apartment,1300,4.5
33216738,"WoW, Super Clean , Entire flat.",1200,5
33219394,Chatterjee’s Home,1857,5
33224117,Beautiful spacious rooms in fully furnished Villa,1499,5
33227261,Nest,1499,4.5
33235090,Birds eye-entire home with 360'  magnificent view!,7499,5
33237310,Modern 2 BHK unit in the heart of Hyderabad city,2664,5
33240856,Max home 2Bedroom Apartment,2699,4.5
33242748,3BHK Lavish Villa with Pool accomodates 18 people,16999,5
33255947,Super Deluxe King Room with Private Balcony (2 R),7305,5
33256157,Super Deluxe King Room with Private Balcony (1 R),3653,4.5
33256163,Single Special CP for OTA,905,4.5
33257745,"Spacious apt with Antique Furniture,AC & Kitchen",1250,4.5
33259197,"“Parry’s place”
Room fr 4 adults sahastradhara rd",2500,4
33262844,Spadunit annexe -First floor Private single room,750,5
33267890,The Exquisite View Three Bedroom cottage,3500,5
33279158,Spacious abode near Airport,1500,4.5
33279339,"RAM NIWAS,4..A Heritage place Near Assi Ghat..",799,4
33281449,Aqua a/c private bedroom bandra west  tv &wifi,2000,5
33283869,Eden Residency Munnar (Entire Villa),7000,4
33302307,Near Airport/All house hold amenities/Long stay- 1,914,5
33305993,At Janhavi's Homestay&Home Cooked Food(Room 2/3),1300,5
33306249,At Janhavi's Homestay&Home Cooked Food(Room 3/3),1100,5
33308209,Coastal Air Beach Villa,7900,5
33321098,Leela's Cottage,5429,5
33325323,Paljor Gakyil Guest House,740,4.5
33325691,"Private Roof Top- Midst of Town, quiet & peaceful",1470,5
33332506,Jadavpur Home Stay with Air con.,800,5
33341021,"Spacious Apartment in Vytilla, Ernakulam",1000,5
33346525,West front short & long term stays,1450,5
33346612,West front pleasant homely stay...,1450,4.5
33350824,Cottage in the Clouds-SANITIZED BEFORE EVERY STAY,13000,4.5
33351141,Le pondy Homestay  single Room 1,1200,5
33352520,The Beach Front -1BHK parallel to ROCK BEACH,1000,5
33353987,Spadunit annexe -First floor Private Double room,950,5
33356854,Tara bed and breakfast 3,800,3
33360717,Breeze Vale Homestay 4 (Semi Deluxe Rooms),1500,5
33362853,jayaramresidency Tirupathi (Serviced Apartments),7000,5
33379035,"Stunning view, Simla Top, near Mall Rd., Parking",14429,5
33384305,Aloha-Rishikesh (Open Now),2986,4.5
33386224,Palace |Studio with Balcony Sec43 & Huda City Ggn,965,4.5
33389044,BLOSSOM VILLA,15000,4
33400977,One Bedroom in a Cozy House,1799,4.5
33405442,Lepondy Homestay,2700,5
33409591,Cottage for 6,4000,4.5
33411191,Resort style living with pool and amenities,740,4.5
33413150,Winged Villa B,2700,4.5
33417339,Hotel apartment suite 203 or 204,1999,4.5
33417844,Luxury room centrally located Sopan Baug near MGRd,1000,4.5
33419585,Lake and mountain view,1100,5
33430286,IndptSafeAC Room Fridge RO Nr Taj Hotl Gomti Ngr.,1100,5
33433522,Cosy Homes Leisure,1626,5
33437234,Sanitized Room with Exotic View and WiFi in Manali,1676,5
33437958,AFFORDABLE HOME MAHIM W best for - Medical Tourism,1999,5
